10,82.72561440458176
10,90.44170260912404
10,65.88602721297048
10,85.82092185288006
10,79.6180190143835
10,63.062019025348
10,55.04619122776393
10,73.16141936798059
10,79.69942863256179
10,64.404498628095
10,68.40940782994963
10,64.35333096796998
10,73.41731370121931
10,75.82116284632508
10,70.10613962823385
10,74.27269206618799
10,79.12645195395808
10,98.13333157286134
10,81.53569770603687
10,49.19412562776197
10,73.86581501306406
10,54.36457302641575
10,63.75655367890668
10,58.799902946853784
10,79.77637658693946
10,57.21128875138372
10,93.19907838265527
10,68.91666158598356
10,71.54296139190346
10,81.38751760623201
10,83.97411398594056
10,71.56339079770252
10,54.52230572862845
10,77.70064110141647
10,58.15985955361576
10,84.1893859935934
10,66.21015774640554
10,73.2137845029802
10,64.20282870855272
10,54.441566724359426
10,72.15391848902286
10,83.21209314264928
10,65.67132698989167
10,69.39694146948699
10,78.73215473403296
10,74.33770489956648
10,62.40204986748031
10,61.15455972915138
10,59.73450940349854
10,72.60391531811861
10,71.44088276338188
10,42.03160637257204
10,67.860751268278
10,88.3049764905077
10,52.62251131681296
10,58.3157269025628
10,59.55862507156762
10,66.79545334359783
10,90.09845899282166
10,65.03628836171633
10,79.51127659081526
10,71.40570087677173
10,60.248523314267196
10,61.17865737854974
10,65.65430626303423
10,76.27770051119464
10,94.5814274424753
10,65.4700709097135
10,94.40862435836206
10,61.48913178450378
10,55.95615910378363
10,72.27410605240303
10,76.9228104943721
10,78.79327922792076
10,81.05568766173771
10,73.53607533309311
10,65.86207457373246
10,80.04197702640604
10,61.10135319354155
10,78.24267940462623
10,62.951917994246216
10,47.83490923007491
10,53.90355601403951
10,62.6128568682783
10,82.6901203456861
10,62.86659015725219
10,70.5558441755738
10,68.19024203342877
10,81.56602485163006
10,53.050374004769175
10,87.47237780718113
10,72.94499468573731
10,67.61706118117795
10,89.00877649081616
10,73.44503018999045
10,89.34929747502439
10,64.4369401615396
10,71.94517657543543
10,63.2962993770913
10,70.94105632832301
10,54.1315091968106
10,84.33031911629259
10,75.99302945715036
10,80.26582787060066
10,50.370498328355765
10,61.1477015744661
10,70.13988574768543
10,61.32376777994747
10,78.09066215223979
10,47.59342584505737
30,67.00399262669113
30,71.50298487620856
30,72.95068750483034
30,78.4041350155309
30,82.91794841789415
30,63.609516358524985
30,71.06371384462263
30,64.85255620407851
30,82.11448566546864
30,73.35320052483247
30,69.07492269184486
30,63.74248655663906
30,68.11744604351443
30,84.9406834488885
30,84.09247974548644
30,66.93938500391972
30,69.688019623933
30,73.87973929075591
30,65.5749645841531
30,60.88093707446704
30,81.92103730206446
30,78.11956930008728
30,75.541977730322
30,63.84821786185602
30,66.55893763844367
30,72.58559790662531
30,70.25250392446426
30,71.84652608744445
30,83.36066985737746
30,73.70174870430547
30,82.30048547460231
30,69.28590781118412
30,68.0247034603791
30,66.66664926320934
30,69.8442579583548
30,63.58603921466561
30,77.17380595289406
30,69.43875108038334
30,67.80435933447743
30,69.0470711974093
30,69.43020411117216
30,63.608338715051566
30,63.03231827142373
30,82.73639113534088
30,59.54318353308586
30,84.31760539610279
30,65.39025667467614
30,88.87656693278791
30,78.12983877034085
30,76.33853730660687
30,66.80584450619456
30,78.33390766297936
30,75.86174457078859
30,65.45488521604392
30,64.40602332637417
30,74.04028432517437
30,67.9005261930694
30,77.09120746075963
30,75.0024598023451
30,70.69569343164275
30,63.85499012139384
30,68.62285344784624
30,70.80074592767302
30,65.015302364362
30,64.86406633632434
30,68.05418006620675
30,74.9085204735075
30,64.71387659510297
30,69.47111134182916
30,80.52248869704631
30,74.58233507064506
30,65.61019574435099
30,69.22109058240058
30,73.55456376794946
30,65.81437581752361
30,82.0367889738918
30,71.43083491067881
30,67.86167231189494
30,68.14755022025504
30,67.23500025665697
30,79.90540275930216
30,79.62589770122692
30,83.0299803274732
30,63.6260460278943
30,64.93143124496632
30,77.17160568656055
30,68.69414863844845
30,66.04204136327274
30,70.78947581907522
30,68.6524854898409
30,64.65234004284702
30,79.63639131794521
30,72.89020883975807
30,73.51169580850835
30,68.13708718036143
30,68.68031350059445
30,68.26991738208478
30,70.21780470462433
30,75.00311164991747
30,75.5802590812086
30,76.48506377798279
30,59.31182295474506
30,59.37292277796516
30,72.25438403424285
30,72.0873667988747
30,73.9823649160901
30,79.39836003935524
30,68.05295337792646
30,83.22892944432915
30,74.80147256670175
50,73.04965830964039
50,76.99586288938792
50,73.32638054137837
50,72.93210713624372
50,60.2468402287366
50,69.69340464052112
50,71.11807812118636
50,71.4798849509585
50,63.196463388970145
50,71.9908926288694
50,68.1123281856965
50,65.78053159135108
50,65.17153503064297
50,73.55091396731936
50,70.92986078777417
50,78.39553136713283
50,68.13802862545421
50,77.04747761440659
50,66.50726613169772
50,75.95385658011395
50,77.80132525756832
50,63.542186159477
50,72.64691870940416
